aircraft_id,label_id,ff1_seq,len_seq_ff1
N08381_G-EZGX,1552039565000_N08381_G-EZGX,"[583.5254252286586, 654.8933348230278, 652.6082705569106, 656.2084906140725, 5135.874713719797, 6089.000241943574, 5369.044201041323, 5920.314456783058, 5462.553646732891, 4927.490513528455, 4507.892813807947, 4222.625863520325, 3964.4309490816777, 3705.196519002132, 3451.5099895033118, 2969.4571363917526, 2824.7855334008264, 2616.194904955224, 2659.952439138144, 1776.4341792438017, 2573.9469470247936, 2500.5940707793816, 2527.2503470609754, 2323.9812473006396, 2491.6195320629445, 2336.2740980810236, 2373.597533855835, 2514.4253353598233, 465.1861547378048, 2241.897092309051, 2535.5106497727274, 2331.0, 2456.122312840085, 2466.6540980826444, 2215.2870419018623, 2448.473154586777, 2576.0, 2296.7624442030456, 2545.130276791322, 2535.125633088325, 2425.4639303744493, 1787.2352493304904, 1984.9294248101546, 433.83629254489165, 650.7838538568376, 801.7268788842975, 2009.1121218206185, 1066.692165472165, 2331.6563179958766, 1710.682388297521, 1895.3632813568374, 1822.0584129504132, 1357.8110378913707, 1419.8729900469082, 1462.1236605686272, 1873.3506122075055, 934.9372585572755, 2299.9549070191897, 883.4092749349845, 760.9795299488273]",60
N08381_G-EZGX,1555437240000_N08381_G-EZGX,"[763.6855572618557, 873.0, 759.774702614433, 7926.123472443496, 6911.237677948718, 6021.92155338843, 5292.960660429751, 4642.942748404124, 4190.691155859794, 3732.9998690909088, 3326.8774753432835, 3116.070363282051, 2403.539293338843, 2390.976890589691, 2428.804937024793, 2372.1350190185567, 2416.1270459008265, 2347.2100193649485, 2368.8958788948457, 2338.3443280991737, 2365.3342574545454, 2356.8749133884294, 2519.5199179338842, 2299.3002159999996, 2349.487633402062, 2399.5715663965884, 2341.142856395876, 2356.7897091343284, 2352.0, 2432.6017115565032, 2262.0218967438013, 2282.9426330405113, 2203.991015173554, 2289.0781450578515, 2217.279116446281, 2335.7719366927836, 2202.526809404959, 2266.1948946474226, 2291.878985057851, 2291.633633814433, 2173.36235625567, 2260.604147305785, 2286.3953906969073, 2310.3119104793386, 2240.3007367422683, 2164.0, 2200.950928214433, 2338.8766894545456, 2229.8220264051174, 2222.2163305785125, 2144.388990652452, 433.5130001876333, 420.1564064989339, 652.7060217995736, 822.0, 2504.9191850234542, 754.8161254754798, 671.0036847603307, 1295.8727243076924, 2295.220647334755]",60
N08381_G-EZGX,1555694140000_N08381_G-EZGX,"[692.3746634226804, 833.0084472975207, 1241.4828923837954, 696.1381808243801, 792.8733063092783, 831.7695542466461, 830.4242205783664, 816.4141636404959, 822.6983284227642, 820.8159169315674, 816.9858354882729, 825.0188334082475, 819.6773850495867, 7621.944045788833, 7027.467408471074, 7157.78873152686, 6307.96731694309, 6190.77886617094, 5907.092276636364, 5236.635661704546, 4867.581383538145, 4517.735545045454, 4295.569452400853, 4042.0108088997868, 3647.1838301319794, 2736.6521309977975, 2407.2562310555554, 2456.391362051829, 2447.777682012793, 2373.7965576288657, 2351.9530896, 2427.898417704546, 2469.547660292683, 2365.287303647059, 2393.031226076759, 2373.08724542268, 2356.5185768268625, 2393.0, 2374.203070746392, 2388.1628738410595, 2423.433631692964, 2357.4938237954543, 471.23611816777037, 581.0214102210743, 593.5328988028896, 679.427667356701, 797.9787304421487, 917.2970652610938, 1038.258876041237, 959.2732545415777, 762.5641111002132, 750.0, 696.7939823611971, 641.7111990128205, 1580.8077925, 2052.2650289916146, 1017.9075284783505, 2000.2564535971073, 2237.5004257439296, 805.3139651812367]",60
N08381_G-EZGX,1555705200000_N08381_G-EZGX,"[838.8224671730769, 710.0216709195876, 820.0917806404959, 1463.0029461198346, 1329.15121675, 841.2177166280991, 832.0, 828.5911961237114, 721.6712716324787, 694.0898343305785, 7214.116959346392, 7265.916461636363, 7015.212123453608, 7407.601234424743, 7054.854707457732, 6845.899915159915, 6612.533774985074, 6452.227967727272, 6227.079295665979, 3569.3000486487604, 2597.7927243938148, 2583.189039140496, 2888.4526103837957, 2756.157704716418, 2857.8136107525775, 2765.472762578512, 2663.8324650762884, 2794.5855271280993, 2818.7178512727273, 2319.57417985124, 2665.010130409091, 2855.644331641026, 2535.356715373134, 2645.9837575454544, 2620.490835688017, 2801.7107555463917, 803.0598642376033, 782.6554408247423, 707.9386330277185, 726.0396539189766, 719.3610713512396, 730.9098219546393, 695.7648555061984, 626.9528632247423, 918.6046062520661, 656.2611057154639, 922.8100235557852, 1457.2474384861407, 2567.4307849552238, 978.440103356701, 2523.8596473326447, 1492.9633450350516, 1757.3156294421487, 2232.2149587438016, 2096.1539967569297, 1243.3024918162394, 690.0078420785125, 789.6730703305785, 780.0958588202479, 759.5847584173554]",60
N08381_G-EZGX,1556453110000_N08381_G-EZGX,"[852.0741855522388, 767.0110451900827, 747.8317912066116, 752.6821971793814, 754.4645778512397, 755.0796587876289, 754.7213183454157, 8872.189191438018, 7161.703701773196, 6284.287823636363, 5496.333972059701, 5266.247913072165, 4940.456215669421, 4513.595920065979, 4218.249338461538, 3810.648582049587, 3432.721743703093, 3348.9042065671642, 2304.0869305785122, 2559.1339668453606, 2412.0, 2335.2127824307036, 2384.0598857237114, 2505.8240514710747, 2420.65824750533, 2298.512403371901, 2329.024434644628, 2418.029373090909, 2292.139954051282, 2368.8989907438013, 2280.804669953092, 2307.4023894103093, 2311.4523710413223, 2287.3259847846484, 2322.2839781818184, 2391.504941785124, 2336.411580315565, 2328.1513403636363, 2578.2234937402063, 2409.183260554371, 2380.07100138843, 2366.361582119588, 598.7713557024794, 1021.0877963305785, 973.5065476923077, 589.6848399175258, 711.555530909091, 802.3915059445628, 780.1039990762886, 2117.0646998347106, 1110.0456980469085, 905.5909112412371, 1582.334691966942, 2155.6567153944566, 1322.1754089256196, 978.9076140165289, 2276.483235752665, 798.4748830350516, 539.5573865123966, 0.0]",60
N08381_G-EZGX,1559596270000_N08381_G-EZGX,"[785.5976591322315, 796.0026109173554, 7130.102740453607, 6511.406329938145, 5252.952367121535, 4436.737679661157, 3873.4784702515462, 2679.9107415479743, 2856.976667872068, 2635.620888269231, 2093.6863889917354, 2719.0391913305784, 2636.9702821360825, 2535.98444958209, 2702.0700624329897, 2485.4709176487604, 2577.6697584380163, 2517.708895764463, 2542.0, 2446.936162729211, 2402.846691653608, 2524.2586383958765, 2432.9692356198348, 2437.9885545384614, 2305.4090599173555, 2510.1171831134025, 2392.82555445629, 2189.3496761896904, 2411.999857261856, 2496.598012603306, 2529.6757019834713, 2280.6086652975205, 2492.0840973855666, 3261.1981806363638, 2761.6818823140497, 2419.2853542190082, 1582.0444068371135, 2255.905157517526, 2403.347983274227, 2459.0566956818184, 2484.5850197356076, 2242.8589012933885, 2404.5459550082646, 2542.965732831556, 2458.813043181818, 2556.6727236495726, 2328.12480189339, 2140.9225078721647, 2233.7009842132197, 2340.126260824742, 2195.7974103801653, 2337.5338998350517, 517.0889361404959, 569.8319517231405, 808.2726217355371, 2616.3483530123967, 891.9635471587628, 2063.4582233304905, 773.2191187463918, 1624.6357272164948]",60
N08385_G-EZGY,1554561085000_N08385_G-EZGY,"[865.1282211727078, 839.3967031236674, 9265.329007190081, 6378.198900459636, 5369.65532073402, 4467.834538554639, 3960.612900980832, 3464.770489907217, 3165.6634556948457, 2644.5937263154638, 2571.2896908099174, 2642.1162124442153, 2617.642976164949, 2527.8187085917525, 2565.576072758763, 2518.9953491449896, 2509.4499165287843, 2596.0441430063966, 2617.7095506639175, 2580.9097553773195, 2485.1675605082646, 2430.2336240575696, 2410.2994294871796, 2648.0, 2572.5210790991737, 2472.3346391694213, 2590.429729057851, 2469.2808958780993, 2465.867098119403, 2425.303034327654, 2524.4362093471073, 2488.5977202314048, 2434.2541853305784, 2407.7069183539443, 2412.796886072495, 2139.6306255484537, 2468.6278577195876, 2397.1851540392563, 2369.0, 2543.8984965799573, 2415.3652756460556, 2385.078595586777, 2539.0, 2433.558081524793, 2417.500545142268, 2381.469501, 2507.039478540819, 2425.1853733, 2476.0993370950414, 2290.2268224494846, 2479.7082676162045, 2423.3393630989694, 2431.4048205872573, 2351.7970387024793, 2503.9730229938145, 325.7675887992117, 577.4680755095949, 770.5821204904051, 1631.7147899360343, 1599.2971048966942]",60
N08385_G-EZGY,1556222310000_N08385_G-EZGY,"[680.8376267024794, 626.0854036332622, 757.7637119369919, 763.5126322561985, 7037.866364536423, 6779.020379087719, 6182.0, 5443.838131752577, 4871.6213243525635, 4387.075912921109, 4073.103008046748, 3758.4609515950415, 3439.4518689315673, 3039.33828638843, 2362.0210939765457, 2580.4088315661156, 2794.8793746329898, 2414.9102448443496, 2708.030271969512, 2423.1863136494844, 2783.532397681818, 2573.162289429752, 2488.417050181237, 2456.9949229935437, 2531.9576054855374, 2469.956329692308, 2484.8804628262196, 2572.515097681818, 2555.5232386632233, 2437.0134944891643, 2504.2307816993603, 2495.772439373196, 2520.6939822685954, 2422.1559816119407, 2501.341295345528, 2450.1813263099175, 2556.7379651195874, 2719.553918808943, 2507.4365305430465, 2548.1760808247423, 869.7740807665289, 359.05489301492537, 396.0, 598.9926949532521, 777.2239900426439, 736.9231546463415, 2173.633363860927, 2383.3158049195877, 2304.429880128934, 2300.327923582089, 2108.9074001938143, 2237.552423090909, 680.3890117690722, 617.9063167760578, 907.0991772516556, 943.4762166680413, 670.6620464545455, 738.7706483411514, 748.211234196281, 0.0]",60
N08385_G-EZGY,1558716460000_N08385_G-EZGY,"[712.0, 660.0, 6820.0, 6195.947218471074, 5348.6880329067335, 4646.1344201886795, 4191.179515074627, 3826.3791644989337, 3386.1096104865987, 3188.9999999999995, 2741.352707082474, 2705.9802965599174, 2421.834214690171, 2418.453304297521, 2421.0068932747936, 2377.2569346695095, 2514.735529431818, 2485.737811983471, 2592.225254871795, 2334.075129850746, 2292.9145559407334, 2406.865196801706, 2336.4885307692307, 2462.123351114551, 2386.173006332645, 2389.895404179105, 2346.0450998194015, 2317.0, 2331.5281968285126, 2308.9293808189655, 2355.277224586777, 2366.439935518764, 2326.7808803299495, 2332.1483647933883, 2381.2905581236673, 2341.7392611673554, 2374.250452742268, 2313.973721048276, 2953.834137793814, 2403.7906569421484, 2466.566726578367, 1868.1796595463916, 2277.0296882747934, 2298.465085970149, 2228.648406373967, 2305.0629285287846, 2227.0641157615896, 2307.830357051282, 2216.6031812190085, 2303.7194389403976, 1381.6363788946283, 561.0152450619835, 584.0895740918804, 701.8017556198347, 681.2865588166311, 692.0, 1625.2716556716418, 1713.1878752066116, 872.3965851986754, 0.0]",60
N08390_HB-JXO,1555349305000_N08390_HB-JXO,"[737.98295845629, 884.7800694628099, 1159.8720197004131, 843.3815462314051, 787.7302296268041, 783.5105546157025, 7404.581019245868, 7431.299058769231, 6713.568524872068, 6223.825250635052, 6151.6266422665285, 5043.24162376033, 5023.296218090909, 5021.145453689362, 4705.063922329897, 4450.529990102565, 4277.0, 4025.596268954546, 3768.542365230277, 3468.6834807761197, 2842.848276465812, 2318.500866103093, 3237.7057748904954, 3122.335867249484, 2269.5980444566117, 2377.222567702479, 2451.7996198247424, 2424.6571186942147, 2371.3441003070366, 2370.0, 2328.5306999814047, 2337.768015917526, 2430.078348658849, 2473.7307745, 2460.0892255599174, 1476.0987448016529, 413.074494989339, 872.0017684206186, 2109.733653518595, 2204.126089230769, 252.82373325373135, 401.0664282231405, 872.6721964845361, 1734.2655335785125, 1874.3348832561985, 2158.8658180371135, 2120.0654590599174, 1962.4668764179105, 820.4664940494846, 743.8323266900826, 717.7283911670104, 673.9694685042736, 1145.5472091632232, 1233.2406514432992, 1757.7443121279316, 940.9892192396694, 958.02870928719, 2260.0838201900824, 974.1868834371003, 764.5919968164949]",60
N08390_HB-JXO,1559048335000_N08390_HB-JXO,"[671.5568667685951, 739.0, 753.6901672618557, 723.3343052452025, 739.0, 1300.7886035454546, 7248.957214342975, 6950.549970909091, 6883.643196311301, 6459.481576874226, 6003.111295957356, 5485.793027190082, 5471.443965491452, 5130.92672623967, 4864.996883492784, 4484.643325954639, 4131.282952004124, 3875.4414392238805, 3141.5364225206613, 2408.8576185950415, 2266.386280086777, 2358.9612010556702, 2414.686381612371, 2489.899593553719, 2400.58965361157, 2263.9489680578513, 2329.910396498934, 2359.088923414433, 2348.2953411340204, 2350.083733830928, 2384.0, 2385.8491593846156, 2298.4111412272728, 1626.4644529211087, 2822.1078947876294, 2477.294245424307, 2474.9090705495864, 1538.446222586777, 2255.9756404958675, 2263.792996585567, 1585.2524614285715, 1580.075502342268, 1717.062832268595, 1265.1480395867768, 719.7469987024793, 843.430764358209, 810.106213628866, 738.6386638464819, 736.4436752479339, 767.1790481282052, 878.101153838843, 906.0, 1728.7057660597015, 1616.9082956701031, 962.0, 786.3030476694214, 715.4257395413223, 0.0, 0.0, 0.0]",60
N08390_HB-JXO,1559707685000_N08390_HB-JXO,"[689.1071560845361, 719.6736066567164, 796.8607057066116, 770.3878628347107, 681.0, 6988.0971768429745, 7007.2257045501065, 6384.854144727273, 5973.113955657025, 5453.102330764463, 5073.464728831556, 4630.0035291239665, 4310.511217710022, 4000.172640842975, 3649.5544964049586, 2314.210583322314, 2338.9912290991733, 2368.36795407438, 2346.2647568400853, 2330.5464167010305, 2308.36368071281, 2354.2723853553716, 2329.121824216942, 2343.3642992396694, 2345.0, 2357.6565324989338, 2342.375910327345, 2302.9976879256196, 2316.7879081175256, 2308.215503429752, 2277.0, 2273.4752501151384, 2346.450323841237, 2324.2421432750534, 2261.3005488762888, 2290.3376253773195, 1894.277412946281, 2089.4899419338844, 1995.927475415289, 2058.852002051282, 2016.259801115464, 2502.013432041237, 909.1232935927505, 385.25138290082646, 556.5632848969072, 668.6632780299145, 837.6038520227273, 781.2407992082474, 743.6037245458422, 1160.6029511752579, 1125.7899369189765, 2043.5271172727273, 2174.854637076446, 1009.339595483471, 2181.3341424733476, 973.5698296859504, 1438.5701853411515, 738.0718560578513, 0.0, 0.0]",60
N08344_G-EZRY,1555308115000_N08344_G-EZRY,"[766.0622171652892, 1398.844738318182, 697.2078550555556, 780.4601154876034, 763.411439018595, 706.6805692948453, 932.6648286927835, 743.6695749086596, 813.1134278909091, 746.8742275266525, 746.6923965072165, 742.8759053219616, 752.6424311690721, 748.9165009958678, 746.8844946907217, 8703.875685707217, 7229.947930305785, 3597.2634563801657, 3885.5457915586353, 4670.528980247423, 6355.900652089552, 6171.966260599173, 5706.743454058642, 5153.012198663918, 2545.6529592756615, 2565.7710372094016, 2568.477092931959, 2563.4168124861408, 2457.5535227603305, 2558.9587591044774, 1575.7972684969072, 1390.0, 1655.6016432086776, 1159.5170174127184, 1395.3847677150873, 1180.5791279504133, 1090.7892876818182, 2385.053520231405, 706.0, 668.3516536082475, 604.8431703099174, 1262.4993590244717, 647.0823591712117, 1490.0838492948453, 2476.4912300103306, 2389.105013487603, 1688.029504966942, 2545.35714814876, 844.5400244230769, 734.4978912121924, 737.0, 954.3310047752577, 726.2843202665244, 727.7327446363636, 731.0, 1483.5516624164948, 750.7654777441364, 0.0, 0.0, 0.0]",60
N08344_G-EZRY,1555879995000_N08344_G-EZRY,"[652.9131830447761, 773.4161644812363, 782.1470181363636, 775.4873855949238, 774.3170295365853, 499.98699147107436, 7306.831845418503, 7459.339235264901, 6915.8376769918705, 6378.972933827411, 6264.0, 5796.059977066116, 5413.362850066225, 5046.6259091897655, 4801.907574574619, 4455.945307819402, 4138.855727257732, 2664.577610822314, 2615.7170540852876, 2431.2102561897655, 2327.0750384876037, 2676.662541769866, 2361.4103362174837, 2466.77966124307, 2691.199306029851, 2346.5823505913313, 2517.0921308978327, 2485.983792115464, 2251.9728827206823, 2385.159623692308, 2565.5252329917353, 2363.72146384559, 2539.768527691057, 2406.553847012371, 2455.582924247934, 1855.645422867804, 597.9207233471074, 767.0198169359503, 567.5983224545455, 663.7432730954315, 739.6908564415012, 783.29403901766, 758.0118929669421, 732.4482234907216, 708.9250177583756, 686.383204983471, 632.0289294922736, 672.5751096185567, 885.4300260639659, 852.337316196281, 2193.7760809055835, 932.3559876549587, 975.2396780298508, 1978.5834948656716, 960.7046773247863, 746.6669680309917, 0.0, 0.0, 0.0, 0.0]",60
N08344_G-EZRY,1556203125000_N08344_G-EZRY,"[546.783719338843, 646.9385370392562, 749.2920087024793, 766.0, 751.185491803838, 538.1949953409091, 8568.839781641236, 6670.26064153719, 7151.539009322314, 3788.282355704546, 2766.4884367422683, 6213.557009768991, 5825.486963206824, 4307.6987141632235, 5491.979521749219, 5121.160337210744, 4813.097829441775, 4434.915461889125, 4133.272584276084, 3978.5631115640494, 3121.4785216942146, 2296.8734706239316, 2296.6276014586774, 2472.3179537148762, 2594.647059900826, 3855.2952568698347, 3719.0486281705757, 3655.62504991134, 2214.96218146281, 2529.305401814433, 2301.092120254326, 2383.421558501066, 2426.5826511505156, 2386.8685873827826, 2413.6732861859505, 2247.1819826676137, 367.21211745842214, 544.0986186041237, 326.27449197933885, 941.9746394494846, 648.1461649466951, 661.0824158528785, 666.4069843835052, 660.0, 623.0, 683.3864298076924, 744.7358616545841, 769.0372982185568, 725.1072223636364, 701.1129665737895, 709.271211025641, 773.8676635723141, 790.5723046515463, 2106.512161801653, 926.3867610661157, 961.7928086217948, 2176.6406572231404, 2331.1918152603303, 484.50036591735534, 950.7485162409382]",60
N08358_G-EZRZ,1559375785000_N08358_G-EZRZ,"[647.0, 738.0, 786.5098435384616, 858.4046311095042, 781.9800505826446, 778.5210708315565, 7125.341326626866, 7038.186383710744, 6971.415302227273, 6588.236974970149, 6259.11447107438, 5759.449825822314, 5293.408120256197, 4987.0, 4706.092907, 4450.757500874201, 4083.203594008248, 3746.4784335929753, 2097.8259567008545, 2169.1249805384614, 2195.06444628866, 2253.7056287958762, 2245.5504821360823, 2212.419345230928, 2188.822523942268, 2190.4528528719006, 1529.9086418512395, 1674.240438313433, 557.6429000724947, 535.9920074669421, 652.6033507851239, 773.5718600042645, 881.5716371198348, 1005.0, 955.1050002975206, 891.5702948863636, 721.3474127644629, 676.7869301505154, 636.0, 637.9693608632479, 902.567672768595, 1850.3145519710745, 983.7922097398721, 2248.705518228145, 977.961975768595, 784.0, 739.3669704221747, 1409.192600626033, 736.3818360785124, 999.9031286487602, 736.4141265289256, 736.1878921673554, 1054.7865806226805, 743.393183313402, 732.0159425123967, 1276.8152659381662, 753.4938656453608, 0.0, 0.0, 0.0]",60
N08358_G-EZRZ,1561380390000_N08358_G-EZRZ,"[915.060328553719, 751.7637538309278, 984.6180193091685, 907.596007628866, 7138.534540421488, 6693.235527653608, 6040.536716102564, 5739.753628041322, 5299.63413198718, 4814.623645652893, 4478.515997006185, 4196.642813595041, 3961.0, 3620.8118334710744, 3282.493553978678, 2970.7330868842973, 2442.896477450413, 2436.8396481322316, 2339.410144772727, 2335.078814061856, 2368.280766788913, 2661.7984528824745, 2333.113268775258, 2640.7276206597935, 2466.6041665074627, 2400.9862271735537, 2366.90187161157, 2373.067238264463, 2417.0, 2580.4815547462686, 2470.707130585567, 2498.0, 2443.3009662350514, 2413.411837355372, 1836.7336714958678, 2740.806961909091, 2580.7146941663113, 2614.2989887107437, 2537.967283628866, 2520.914517966942, 2574.851088710744, 2543.1190666324787, 2469.1301585, 2539.959369628099, 2565.2826043539444, 1581.9319952727274, 1743.768209957265, 2007.8831245950414, 2992.02620822314, 1407.4542097739873, 405.4405006983471, 646.0, 771.3244740413224, 766.006005785124, 708.0754758717949, 1685.001764428866, 666.5658902107438, 1224.7611102089552, 1309.5259412396695, 2500.4974484093814]",60
N08381_G-EZGX,1555869645000_N08381_G-EZGX,"[705.9085408536585, 710.6134755849889, 828.0382833705585, 1166.9578894871793, 1125.8734213608248, 1113.7611002132196, 757.8527454304635, 799.0, 807.4859010743801, 810.2532206198348, 812.8565041322314, 715.0836620042644, 703.3762652892563, 7277.119089237113, 7259.586951282051, 6940.209539587629, 7433.04351629139, 7159.526537072165, 6815.149555309168, 6643.7804658823525, 6445.123525619835, 6482.3007920461705, 6257.97210968017, 4433.7559713907285, 3277.0, 3159.532936247335, 3312.734562146543, 3175.1124738556696, 3212.316029850746, 3128.5955799147123, 3223.3748388429754, 3072.5450824763902, 1839.216643140496, 2475.8916056716416, 2055.895760661157, 2228.3129107216496, 2242.9571237355717, 795.8260529072165, 786.4378560706401, 767.112543628866, 715.9485717948718, 704.6725184889821, 667.501370940171, 649.3127933901918, 662.0079286776859, 1494.49013553719, 919.8528217418678, 938.1226857024794, 951.3304179338843, 1837.6700608677686, 1926.2371834710743, 2379.9380386358866, 2093.550969484536, 991.7957703672613, 793.0, 787.9716492537314, 761.9654804948453, 752.7189725799574, 1474.792069090909, 746.6952502066116]",60
